date,open,high,low,close,volume
2/7/2019,251.4459,252.012,248.9866,250.7034,95300784
2/8/2019,249.4135,251.1118,248.5597,251.0097,75769705
2/11/2019,251.6872,251.9563,250.6014,251.1489,68021423
2/12/2019,252.8194,254.7683,252.7452,254.3785,72060303
2/13/2019,255.2416,256.0769,254.8054,255.2045,65155977
2/14/2019,254.0816,255.8077,253.237,254.6384,83057129
2/15/2019,256.4759,257.4504,256.2625,257.4133,96950082
2/19/2019,256.5885,258.5362,256.578,257.8587,59120804
2/20/2019,257.8216,258.8517,257.3019,258.3784,76610767
2/21/2019,257.7195,258.0907,256.462,257.4597,64214727
2/22/2019,258.1,259.2601,257.4438,259.0559,78086268
2/25/2019,260.5315,261.0698,259.325,259.4086,69030699
2/26/2019,259.0466,260.1324,258.8332,259.2229,56778902
2/27/2019,258.4805,259.4735,257.5153,259.1116,56820264
2/28/2019,258.8889,259.3436,258.2949,258.629,69199600
3/1/2019,260.2624,260.6707,258.7589,260.2438,77748145
3/4/2019,261.3389,261.5895,256.9214,259.2972,106400309
3/5/2019,259.4271,259.6313,258.3784,258.9445,59114559
3/6/2019,259.0652,259.0745,257.042,257.3761,75039771
3/7/2019,256.9121,257.0606,254.3507,255.2231,94728372
3/8/2019,253.302,254.889,252.8194,254.7126,85759227
3/11/2019,255.4551,258.5733,255.4272,258.4063,64925449
3/12/2019,258.9817,259.919,258.7868,259.3807,79591019
3/13/2019,260.2995,262.0628,260.1324,261.0976,80520845
3/14/2019,261.1255,261.5616,260.4723,260.9306,67474399
3/15/2019,261.4964,263.0531,261.3007,262.2141,81308979
3/18/2019,262.4379,263.4725,262.2048,263.1649,62152857
3/19/2019,264.2648,265.0571,262.3074,263.2302,90220528
3/20/2019,263.0064,264.2555,261.2913,262.4379,84516510
3/21/2019,261.5896,265.8214,261.543,265.402,79503084
3/22/2019,263.9945,264.5383,260.2287,260.294,122584329
3/25/2019,259.9398,261.1658,258.7933,260.0982,85312509
3/26/2019,261.9159,263.0251,260.5829,262.037,68047406
3/27/2019,262.0277,262.6336,259.0636,260.6668,72174824
3/28/2019,261.3193,262.1209,260.1262,261.6549,56107818
3/29/2019,263.2208,263.6403,262.0557,263.3047,82160899
4/1/2019,265.374,266.7349,265.0944,266.4273,77617945
4/2/2019,266.6231,266.8002,265.7376,266.5578,40021425
4/3/2019,267.8162,268.2263,266.3528,266.9773,68183165
4/4/2019,267.3128,267.9457,266.5951,267.6857,48960844
4/5/2019,268.3754,269.0373,268.0772,268.9813,58559409
4/8/2019,268.5432,269.2982,267.8628,269.1864,53524986
4/9/2019,268.189,268.5246,267.2383,267.8069,66113303
4/10/2019,268.2356,268.8134,267.8069,268.7203,52601499
4/11/2019,269.2237,269.233,268.0567,268.6458,55045415
4/12/2019,270.3143,270.7523,268.6933,270.4634,69701774
4/15/2019,270.538,270.6405,269.452,270.2863,49578052
4/16/2019,271.1998,271.2557,269.8482,270.4634,52127286
4/17/2019,271.6192,271.6425,269.3728,269.8016,58145586
4/18/2019,270.4075,270.6125,269.0652,270.3329,68708513
4/22/2019,269.5406,270.7197,269.4474,270.5659,40160140
4/23/2019,270.9481,273.2411,270.7057,272.9988,52189887
4/24/2019,272.9149,273.2597,272.2437,272.3929,50358501
4/25/2019,272.2903,272.9055,270.9947,272.2251,57770862
4/26/2019,272.2717,273.5673,271.4702,273.4928,50916423
4/29/2019,273.586,274.4622,273.4928,273.9215,57197747
4/30/2019,273.5673,274.3596,272.1039,274.0614,81111733
