Date,Volume,dow,month,dom,yest_p_diff,ten,hike_prob,cut_prob,dollar,oil_price,oil_change,CPI,job_1,job_2,job_3,CNN,CNN_dif,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,tom_diff
2022-10-21,131038400.0,4.0,10.0,21.0,0.024499719962477684,4.219,100.0,0.0,112.012,439945.0,2588.0,8.2,198000.0,1391000.0,196000.0,43.7429,4.6572,-4.6629457,-4.558732,1.59871,5.6585307,-12.955646,5.45896,2.7141657
2022-10-24,85436910.0,0.0,10.0,24.0,0.007865495048463345,4.247,100.0,0.0,111.989,439945.0,2588.0,8.2,201000.0,1432000.0,200750.0,47.2286,4.6572,5.610158,-4.6629457,-4.558732,1.59871,5.6585307,-12.955646,2.5530396
2022-10-25,78846350.0,1.0,10.0,25.0,0.015925386920571327,4.1,100.0,0.0,110.95,439945.0,2588.0,8.2,201000.0,1432000.0,200750.0,51.3714,4.1427994,2.7141657,5.610158,-4.6629457,-4.558732,1.59871,5.6585307,-4.329264
2022-10-26,104087300.0,2.0,10.0,26.0,0.0010470655979588628,4.007,100.0,0.0,109.7,439945.0,2588.0,8.2,201000.0,1432000.0,200750.0,53.8,2.4286003,2.5530396,2.7141657,5.610158,-4.6629457,-4.558732,1.59871,-4.4593406
2022-10-27,81971760.0,3.0,10.0,27.0,-0.008132006973028183,3.927,100.0,0.0,110.587,439945.0,2588.0,8.2,201000.0,1432000.0,200750.0,54.5714,0.77140045,-4.329264,2.5530396,2.7141657,5.610158,-4.6629457,-4.558732,6.8522725
2022-10-28,100302000.0,4.0,10.0,28.0,0.023520641028881073,4.01,100.0,0.0,110.752,436830.0,-3115.0,8.2,201000.0,1432000.0,200750.0,57.1143,2.5429,-4.4593406,-4.329264,2.5530396,2.7141657,5.610158,-4.6629457,-3.8760386
2022-10-31,96631260.0,0.0,10.0,31.0,-0.0005955309025011957,4.05,100.0,0.0,111.527,436830.0,-3115.0,8.2,204000.0,1439000.0,202250.0,64.0571,6.8571014,6.8522725,-4.4593406,-4.329264,2.5530396,2.7141657,5.610158,-4.9364314
2022-11-01,85407600.0,1.0,11.0,1.0,-0.014615624211728573,4.048,100.0,0.0,111.481,436830.0,-3115.0,7.75,204000.0,1439000.0,202250.0,63.5143,-0.5427971,-3.8760386,6.8522725,-4.4593406,-4.329264,2.5530396,2.7141657,-12.593977
2022-11-02,126990400.0,2.0,11.0,2.0,-0.02408835105597973,4.096,100.0,0.0,111.345,436830.0,-3115.0,7.75,204000.0,1439000.0,202250.0,55.2857,-8.2286,-4.9364314,-3.8760386,6.8522725,-4.4593406,-4.329264,2.5530396,-9.516228
2022-11-03,87100120.0,3.0,11.0,3.0,-0.0012263819808140397,4.149,100.0,0.0,112.93,436830.0,-3115.0,7.75,204000.0,1439000.0,202250.0,55.5143,0.22859955,-12.593977,-4.9364314,-3.8760386,6.8522725,-4.4593406,-4.329264,1.2787415
2022-11-04,103505200.0,4.0,11.0,4.0,-0.0017271157121285796,4.163,100.0,0.0,110.877,440755.0,3925.0,7.75,204000.0,1439000.0,202250.0,56.5143,1.0,-9.516228,-12.593977,-4.9364314,-3.8760386,6.8522725,-4.4593406,-0.308708
2022-11-07,68286950.0,0.0,11.0,7.0,0.005895512644201517,4.218,100.0,0.0,110.12,440755.0,3925.0,7.75,207000.0,1454000.0,202500.0,59.6571,11.8857,1.2787415,-9.516228,-12.593977,-4.9364314,-3.8760386,6.8522725,-1.1167002
2022-11-08,84641060.0,1.0,11.0,8.0,0.002329842885956168,4.128,100.0,0.0,109.636,440755.0,3925.0,7.75,207000.0,1454000.0,202500.0,57.9429,-1.7141991,-0.308708,1.2787415,-9.516228,-12.593977,-4.9364314,-3.8760386,-10.216157
2022-11-09,78495470.0,2.0,11.0,9.0,-0.015502632595598698,4.099,100.0,0.0,110.549,440755.0,3925.0,7.75,207000.0,1454000.0,202500.0,54.0,-3.9429016,-1.1167002,-0.308708,1.2787415,-9.516228,-12.593977,-4.9364314,15.963069
2022-11-10,141455800.0,3.0,11.0,10.0,0.016823329031467438,3.811,100.0,0.0,108.206,440755.0,3925.0,7.75,207000.0,1454000.0,202500.0,60.3429,6.3428993,-10.216157,-1.1167002,-0.308708,1.2787415,-9.516228,-12.593977,2.0573022
2022-11-11,93839870.0,4.0,11.0,11.0,0.00732729397714138,3.811,100.0,0.0,106.292,435355.0,-5400.0,7.75,207000.0,1454000.0,202500.0,63.7429,3.4000015,15.963069,-10.216157,-1.1167002,-0.308708,1.2787415,-9.516228,-6.7518206
2022-11-14,71893170.0,0.0,11.0,14.0,-0.0038975500501692295,3.863,100.0,0.0,106.66,435355.0,-5400.0,7.75,211000.0,1484000.0,205750.0,62.6857,1.914196,2.0573022,15.963069,-10.216157,-1.1167002,-0.308708,1.2787415,1.3947699
2022-11-15,93194450.0,1.0,11.0,15.0,-0.006675198674201965,3.777,100.0,0.0,106.404,435355.0,-5400.0,7.75,211000.0,1484000.0,205750.0,66.9143,4.2285995,-6.7518206,2.0573022,15.963069,-10.216157,-1.1167002,-0.308708,-4.872919
2022-11-16,68508450.0,2.0,11.0,16.0,-0.0033632570412009954,3.69,100.0,0.0,106.281,435355.0,-5400.0,7.75,211000.0,1484000.0,205750.0,65.0857,-1.828598,1.3947699,-6.7518206,2.0573022,15.963069,-10.216157,-1.1167002,-2.7967546
2022-11-17,74496260.0,3.0,11.0,17.0,0.009588068351149559,3.769,100.0,0.0,106.694,435355.0,-5400.0,7.75,211000.0,1484000.0,205750.0,61.4857,-3.6000023,-4.872919,1.3947699,-6.7518206,2.0573022,15.963069,-10.216157,0.9539683
2022-11-18,92922450.0,4.0,11.0,18.0,-0.004317854531109333,3.829,100.0,0.0,106.93,431665.0,-3690.0,7.75,211000.0,1484000.0,205750.0,60.3429,-1.1427994,-2.7967546,-4.872919,1.3947699,-6.7518206,2.0573022,15.963069,-3.410926
2022-11-21,51243190.0,0.0,11.0,21.0,-0.0001267137995455414,3.84,100.0,0.0,107.835,431665.0,-3690.0,7.75,219000.0,1554000.0,210250.0,60.9714,0.6571007,0.9539683,-2.7967546,-4.872919,1.3947699,-6.7518206,2.0573022,3.7195573
2022-11-22,60429030.0,1.0,11.0,22.0,0.008177043870091438,3.758,100.0,0.0,107.222,431665.0,-3690.0,7.75,219000.0,1554000.0,210250.0,60.8,-0.17140198,-3.410926,0.9539683,-2.7967546,-4.872919,1.3947699,-6.7518206,-0.2622834
2022-11-23,68261630.0,2.0,11.0,23.0,0.007131852209568024,3.689,100.0,0.0,106.076,431665.0,-3690.0,7.75,219000.0,1554000.0,210250.0,64.2571,3.4571037,3.7195573,-3.410926,0.9539683,-2.7967546,-4.872919,1.3947699,-1.0734891
2022-11-25,30545430.0,4.0,11.0,25.0,0.0012427609181031585,3.691,100.0,0.0,105.959,419084.0,-12581.0,7.75,219000.0,1554000.0,210250.0,63.0857,0.22859955,-0.2622834,3.7195573,-3.410926,0.9539683,-2.7967546,-4.872919,-8.039361
2022-11-28,68021750.0,0.0,11.0,28.0,-0.00803212821483612,3.679,100.0,0.0,106.681,419084.0,-12581.0,7.75,213000.0,1558000.0,212500.0,59.7429,0.79999924,-1.0734891,-0.2622834,3.7195573,-3.410926,0.9539683,-2.7967546,-2.444841
2022-11-29,52310040.0,1.0,11.0,29.0,-0.002074741292744875,3.75,100.0,0.0,106.822,419084.0,-12581.0,7.75,213000.0,1558000.0,212500.0,58.1714,-1.5715027,-8.039361,-1.0734891,-0.2622834,3.7195573,-3.410926,0.9539683,11.472019
2022-11-30,144566700.0,2.0,11.0,30.0,0.02990090288221836,3.611,100.0,0.0,105.95,419084.0,-12581.0,7.75,213000.0,1558000.0,212500.0,73.9714,15.799999,-2.444841,-8.039361,-1.0734891,-0.2622834,3.7195573,-3.410926,-1.5663186
2022-12-01,76398170.0,3.0,12.0,1.0,-0.0034120476339012384,3.51,100.0,0.0,104.728,419084.0,-12581.0,7.11,213000.0,1558000.0,212500.0,75.6,1.6286011,11.472019,-2.444841,-8.039361,-1.0734891,-0.2622834,3.7195573,-1.5764045
2022-12-02,85342730.0,4.0,12.0,2.0,0.011452163569629192,3.492,100.0,0.0,104.545,413898.0,-5186.0,7.11,213000.0,1558000.0,212500.0,68.1429,-7.4571,-1.5663186,11.472019,-2.444841,-8.039361,-1.0734891,-0.2622834,-10.13397
2022-12-05,77289820.0,0.0,12.0,5.0,-0.01091118436306715,3.583,100.0,0.0,105.289,413898.0,-5186.0,7.11,216000.0,1601000.0,214750.0,65.0857,-0.65719604,-1.5764045,-1.5663186,11.472019,-2.444841,-8.039361,-1.0734891,-7.406849
2022-12-06,77972220.0,1.0,12.0,6.0,-0.014193941839039326,3.531,100.0,0.0,105.578,413898.0,-5186.0,7.11,216000.0,1601000.0,214750.0,61.8286,-3.2570992,-10.13397,-1.5764045,-1.5663186,11.472019,-2.444841,-8.039361,-2.932783
2022-12-07,65927900.0,2.0,12.0,7.0,0.0005595686379820108,3.421,100.0,0.0,105.1,413898.0,-5186.0,7.11,216000.0,1601000.0,214750.0,58.4286,-3.4000015,-7.406849,-10.13397,-1.5764045,-1.5663186,11.472019,-2.444841,1.5826457
2022-12-08,60737910.0,3.0,12.0,8.0,0.002776095410808921,3.489,100.0,0.0,104.774,413898.0,-5186.0,7.11,216000.0,1601000.0,214750.0,55.6857,-2.7429008,-2.932783,-7.406849,-10.13397,-1.5764045,-1.5663186,11.472019,-3.293454
2022-12-09,81447730.0,4.0,12.0,9.0,-0.004220911301672459,3.586,100.0,0.0,104.81,424129.0,10231.0,7.11,216000.0,1601000.0,214750.0,52.0857,-3.5999985,1.5826457,-2.932783,-7.406849,-10.13397,-1.5764045,-1.5663186,3.8800318
2022-12-12,75405840.0,0.0,12.0,12.0,0.012131846509873867,3.617,100.0,0.0,105.131,424129.0,10231.0,7.11,206000.0,1601000.0,213500.0,57.2,7.085697,-3.293454,1.5826457,-2.932783,-7.406849,-10.13397,-1.5764045,2.5349357
2022-12-13,123782500.0,1.0,12.0,13.0,-0.0205239187926054,3.501,100.0,0.0,103.98,424129.0,10231.0,7.11,206000.0,1601000.0,213500.0,59.1714,1.9713974,3.8800318,-3.293454,1.5826457,-2.932783,-7.406849,-10.13397,-4.5305247
2022-12-14,108111300.0,2.0,12.0,14.0,-0.005533299874514341,3.479,100.0,0.0,103.77,424129.0,10231.0,7.11,206000.0,1601000.0,213500.0,60.9429,1.7715034,2.5349357,3.8800318,-3.293454,1.5826457,-2.932783,-7.406849,-10.210967
2022-12-15,117705900.0,3.0,12.0,15.0,-0.01198573037981987,3.45,100.0,0.0,104.558,424129.0,10231.0,7.11,206000.0,1601000.0,213500.0,60.1429,-0.80000305,-4.5305247,2.5349357,3.8800318,-3.293454,1.5826457,-2.932783,-7.973408
2022-12-16,119858000.0,4.0,12.0,16.0,-0.004983432125300169,3.488,100.0,0.0,104.701,418234.0,-5895.0,7.11,206000.0,1601000.0,213500.0,44.1429,-16.0,-10.210967,-4.5305247,2.5349357,3.8800318,-3.293454,1.5826457,-4.61225
2022-12-19,79878100.0,0.0,12.0,19.0,-0.00907846912741661,3.59,100.0,0.0,104.721,418234.0,-5895.0,7.11,212000.0,1627000.0,211750.0,39.9714,-4.0858,-7.973408,-10.210967,-4.5305247,2.5349357,3.8800318,-3.293454,-0.27971646
2022-12-20,74427240.0,1.0,12.0,20.0,0.0034424765035510063,3.692,100.0,0.0,103.965,418234.0,-5895.0,7.11,212000.0,1627000.0,211750.0,38.3143,-1.6571007,-4.61225,-7.973408,-10.210967,-4.5305247,2.5349357,3.8800318,3.4802861
2022-12-21,78167370.0,2.0,12.0,21.0,0.007715609855949879,3.673,100.0,0.0,104.162,418234.0,-5895.0,7.11,212000.0,1627000.0,211750.0,38.5429,0.22859955,-0.27971646,-4.61225,-7.973408,-10.210967,-4.5305247,2.5349357,-6.733623
2022-12-22,100120900.0,3.0,12.0,22.0,-0.006119983270764351,3.686,100.0,0.0,104.433,418234.0,-5895.0,7.11,212000.0,1627000.0,211750.0,37.0,-1.5429001,3.4802861,-0.27971646,-4.61225,-7.973408,-10.210967,-4.5305247,-1.5915068
2022-12-23,59857330.0,4.0,12.0,23.0,0.008513749577105045,3.751,100.0,0.0,104.314,418952.0,718.0,7.11,212000.0,1627000.0,211750.0,39.5143,2.5143013,-6.733623,3.4802861,-0.27971646,-4.61225,-7.973408,-10.210967,-3.8920817
2022-12-27,51638180.0,1.0,12.0,27.0,-0.0036444677971303463,3.849,100.0,0.0,104.179,418952.0,718.0,7.11,213000.0,1650000.0,211750.0,39.9429,-1.3429031,-1.5915068,-6.733623,3.4802861,-0.27971646,-4.61225,-7.973408,-7.8793144
2022-12-28,70911520.0,2.0,12.0,28.0,-0.012398449704051018,3.886,100.0,0.0,104.463,418952.0,718.0,7.11,213000.0,1650000.0,211750.0,35.5143,-4.4286003,-3.8920817,-1.5915068,-6.733623,3.4802861,-0.27971646,-4.61225,3.5650353
2022-12-29,66970880.0,3.0,12.0,29.0,0.00993636529892683,3.82,100.0,0.0,103.836,418952.0,718.0,7.11,213000.0,1650000.0,211750.0,37.1429,1.6285973,-7.8793144,-3.8920817,-1.5915068,-6.733623,3.4802861,-0.27971646,-2.8959897
2022-12-30,84022210.0,4.0,12.0,30.0,0.004680595360696316,3.879,100.0,0.0,103.522,420646.0,1694.0,7.11,213000.0,1650000.0,211750.0,36.5143,-0.62859726,3.5650353,-7.8793144,-3.8920817,-1.5915068,-6.733623,3.4802861,-5.6703916
2023-01-03,74850730.0,1.0,1.0,3.0,-0.009321989491581917,3.752,100.0,0.0,104.518,420646.0,1694.0,6.45,206000.0,1645000.0,209250.0,36.6,1.7999992,-2.8959897,3.5650353,-7.8793144,-3.8920817,-1.5915068,-6.733623,-0.72481656
2023-01-04,85934100.0,2.0,1.0,4.0,0.0015113612171262503,3.69,100.0,0.0,104.248,420646.0,1694.0,6.45,206000.0,1645000.0,209250.0,39.8571,3.257103,-5.6703916,-2.8959897,3.5650353,-7.8793144,-3.8920817,-1.5915068,-9.415969
2023-01-05,76970460.0,3.0,1.0,5.0,-0.006167958024889231,3.722,100.0,0.0,105.042,420646.0,1694.0,6.45,206000.0,1645000.0,209250.0,44.1714,4.3142967,-0.72481656,-5.6703916,-2.8959897,3.5650353,-7.8793144,-3.8920817,4.9987154
2023-01-06,104189600.0,4.0,1.0,6.0,0.014095031656324863,3.56,100.0,0.0,103.879,439607.0,18961.0,6.45,206000.0,1645000.0,209250.0,45.7143,1.5429001,-9.415969,-0.72481656,-5.6703916,-2.8959897,3.5650353,-7.8793144,-2.9950092
2023-01-09,73978070.0,0.0,1.0,9.0,-0.006471407134085894,3.527,100.0,0.0,103.001,439607.0,18961.0,6.45,205000.0,1634000.0,209000.0,47.2,2.2000008,4.9987154,-9.415969,-0.72481656,-5.6703916,-2.8959897,3.5650353,0.3722516
2023-01-10,65358090.0,1.0,1.0,10.0,0.008525782264769077,3.615,100.0,0.0,103.236,439607.0,18961.0,6.45,205000.0,1634000.0,209000.0,49.6571,2.4571,-2.9950092,4.9987154,-9.415969,-0.72481656,-5.6703916,-2.8959897,3.7085128
2023-01-11,68881080.0,2.0,1.0,11.0,0.008318163454532623,3.543,100.0,0.0,103.188,439607.0,18961.0,6.45,205000.0,1634000.0,209000.0,54.2286,4.571499,0.3722516,-2.9950092,4.9987154,-9.415969,-0.72481656,-5.6703916,-0.7110043
2023-01-12,90157700.0,3.0,1.0,12.0,0.0007305521867237985,3.444,100.0,0.0,102.246,439607.0,18961.0,6.45,205000.0,1634000.0,209000.0,56.6857,2.4571,3.7085128,0.3722516,-2.9950092,4.9987154,-9.415969,-0.72481656,0.110853195
2023-01-13,63903930.0,4.0,1.0,13.0,0.012245922349393368,3.498,100.0,0.0,102.204,448015.0,8408.0,6.45,205000.0,1634000.0,209000.0,61.3143,4.628601,-0.7110043,3.7085128,0.3722516,-2.9950092,4.9987154,-9.415969,-3.2353368
2023-01-17,62677280.0,1.0,1.0,17.0,-0.0017849510768428445,3.549,100.0,0.0,102.39,448015.0,8408.0,6.45,200000.0,1658000.0,206000.0,64.1429,3.114296,0.110853195,-0.7110043,3.7085128,0.3722516,-2.9950092,4.9987154,-7.054472
2023-01-18,99632260.0,2.0,1.0,18.0,-0.019208664074540138,3.373,100.0,0.0,102.363,448015.0,8408.0,6.45,200000.0,1658000.0,206000.0,58.4286,-5.7142982,-3.2353368,0.110853195,-0.7110043,3.7085128,0.3722516,-2.9950092,-4.544967
2023-01-19,86958920.0,3.0,1.0,19.0,-0.0018526142230257392,3.399,100.0,0.0,102.058,448015.0,8408.0,6.45,200000.0,1658000.0,206000.0,55.4286,-3.0,-7.054472,-3.2353368,0.110853195,-0.7110043,3.7085128,0.3722516,5.985861
2023-01-20,91806360.0,4.0,1.0,20.0,0.014600384049117565,3.482,100.0,0.0,102.012,448548.0,533.0,6.45,200000.0,1658000.0,206000.0,58.5429,3.1142998,-4.544967,-7.054472,-3.2353368,0.110853195,-0.7110043,3.7085128,4.795944
2023-01-23,84178800.0,0.0,1.0,23.0,0.009759628213942051,3.521,100.0,0.0,102.138,448548.0,533.0,6.45,194000.0,1660000.0,201250.0,63.6,1.4000015,5.985861,-4.544967,-7.054472,-3.2353368,0.110853195,-0.7110043,-1.7538269
2023-01-24,59524910.0,1.0,1.0,24.0,0.003298350842669606,3.455,100.0,0.0,101.918,448548.0,533.0,6.45,194000.0,1660000.0,201250.0,63.0,-0.5999985,4.795944,5.985861,-4.544967,-7.054472,-3.2353368,0.110853195,-0.97199094
2023-01-25,84800250.0,2.0,1.0,25.0,0.010990383103489876,3.451,98.8,0.0,101.641,448548.0,533.0,6.45,194000.0,1660000.0,201250.0,63.8857,0.8857002,-1.7538269,4.795944,5.985861,-4.544967,-7.054472,-3.2353368,1.3942509
2023-01-26,72287430.0,3.0,1.0,26.0,0.004002470523118973,3.506,100.0,0.0,101.839,448548.0,533.0,6.45,194000.0,1660000.0,201250.0,68.0286,4.1429024,-0.97199094,-1.7538269,4.795944,5.985861,-4.544967,-7.054472,-0.06331856
2023-01-27,68346180.0,4.0,1.0,27.0,0.004991618916392326,3.507,100.0,0.0,101.927,452688.0,4140.0,6.45,194000.0,1660000.0,201250.0,69.2,1.1713943,1.3942509,-0.97199094,-1.7538269,4.795944,5.985861,-4.544967,-7.0465727
2023-01-30,74202020.0,0.0,1.0,30.0,-0.0055168624967336655,3.542,100.0,0.0,102.276,452688.0,4140.0,6.45,199000.0,1688000.0,199500.0,67.4571,-0.3999939,-0.06331856,1.3942509,-0.97199094,-1.7538269,4.795944,5.985861,3.7692895
2023-01-31,86811790.0,1.0,1.0,31.0,0.013161779381334782,3.51,100.0,0.0,102.097,452688.0,4140.0,6.45,199000.0,1688000.0,199500.0,70.3429,2.8858032,-7.0465727,-0.06331856,1.3942509,-0.97199094,-1.7538269,4.795944,3.4747083
2023-02-01,101459200.0,2.0,2.0,1.0,0.013605160638689995,3.417,82.7,0.0,101.217,452688.0,4140.0,6.41,199000.0,1688000.0,199500.0,82.1714,11.828499,3.7692895,-7.0465727,-0.06331856,1.3942509,-0.97199094,-1.7538269,3.789284
2023-02-02,101654500.0,3.0,2.0,2.0,0.004606747068464756,3.402,84.1,0.0,101.75,452688.0,4140.0,6.41,199000.0,1688000.0,199500.0,75.2,-6.971405,3.4747083,3.7692895,-7.0465727,-0.06331856,1.3942509,-0.97199094,-5.715506
2023-02-03,94736780.0,4.0,2.0,3.0,0.0018430944764986634,3.519,82.7,0.0,102.915,455111.0,2423.0,6.41,199000.0,1688000.0,199500.0,76.1429,0.9429016,3.789284,3.4747083,3.7692895,-7.0465727,-0.06331856,1.3942509,-6.16782
2023-02-06,60295330.0,0.0,2.0,6.0,9.760144166648388e-05,3.644,100.0,0.0,103.621,455111.0,2423.0,6.41,220000.0,1723000.0,203250.0,75.9143,-0.3428955,-5.715506,3.789284,3.4747083,3.7692895,-7.0465727,-0.06331856,3.421637
2023-02-07,90990750.0,1.0,2.0,7.0,0.015221946872770786,3.679,100.0,0.0,103.427,455111.0,2423.0,6.41,220000.0,1723000.0,203250.0,76.3429,0.42860413,-6.16782,-5.715506,3.789284,3.4747083,3.7692895,-7.0465727,-6.1533456
2023-02-08,76227460.0,2.0,2.0,8.0,-0.006039205938577652,3.6154,100.0,0.0,103.409,455111.0,2423.0,6.41,220000.0,1723000.0,203250.0,74.6286,-1.7143021,3.421637,-6.16782,-5.715506,3.789284,3.4747083,3.7692895,-5.0997868
2023-02-09,78694860.0,3.0,2.0,9.0,-0.017981281504034996,3.6636,100.0,0.0,103.221,455111.0,2423.0,6.41,220000.0,1723000.0,203250.0,72.6286,-2.0,-6.1533456,3.421637,-6.16782,-5.715506,3.789284,3.4747083,0.04753212
2023-02-10,70769720.0,4.0,2.0,10.0,0.005342613440006971,3.7435,100.0,0.0,103.63,471394.0,16283.0,6.41,220000.0,1723000.0,203250.0,72.4857,-0.14289856,-5.0997868,-6.1533456,3.421637,-6.16782,-5.715506,3.789284,3.1993704
2023-02-13,64913540.0,0.0,2.0,13.0,0.00995567161589861,3.7035,100.0,0.0,103.345,471394.0,16283.0,6.41,216000.0,1714000.0,207250.0,71.8286,-2.6856995,0.04753212,-5.0997868,-6.1533456,3.421637,-6.16782,-5.715506,-0.5586227
2023-02-14,88389310.0,1.0,2.0,14.0,0.0033927878830581903,3.753,100.0,0.0,103.233,471394.0,16283.0,6.41,216000.0,1714000.0,207250.0,73.2571,1.428505,3.1993704,0.04753212,-5.0997868,-6.1533456,3.421637,-6.16782,-0.6913142
2023-02-15,61685280.0,2.0,2.0,15.0,0.008768539875745773,3.8029,100.0,0.0,103.923,471394.0,16283.0,6.41,216000.0,1714000.0,207250.0,73.6571,0.3999939,-0.5586227,3.1993704,0.04753212,-5.0997868,-6.1533456,3.421637,-5.6187778
2023-02-16,76431470.0,3.0,2.0,16.0,-0.0012491426896303892,3.8628,100.0,0.0,103.856,471394.0,16283.0,6.41,216000.0,1714000.0,207250.0,70.7143,-2.9427948,-0.6913142,-0.5586227,3.1993704,0.04753212,-5.0997868,-6.1533456,-1.6875184
2023-02-17,89257820.0,4.0,2.0,17.0,0.0029465206898748875,3.8167,100.0,0.0,103.862,479041.0,7647.0,6.41,216000.0,1714000.0,207250.0,69.4857,-1.2285995,-5.6187778,-0.6913142,-0.5586227,3.1993704,0.04753212,-5.0997868,-7.5669413
2023-02-21,82655920.0,1.0,2.0,21.0,-0.009947630576789379,3.9545,100.0,0.0,104.176,479041.0,7647.0,6.41,217000.0,1718000.0,213000.0,65.9143,-1.8286057,-1.6875184,-5.6187778,-0.6913142,-0.5586227,3.1993704,0.04753212,0.14753346
2023-02-22,83742290.0,2.0,2.0,22.0,-0.0024589751847088337,3.9273,100.0,0.0,104.585,479041.0,7647.0,6.41,217000.0,1718000.0,213000.0,64.1714,-1.742897,-7.5669413,-1.6875184,-5.6187778,-0.6913142,-0.5586227,3.1993704,1.6134454
2023-02-23,96242400.0,3.0,2.0,23.0,-0.00224629370495677,3.8904,100.0,0.0,104.598,479041.0,7647.0,6.41,217000.0,1718000.0,213000.0,62.6571,-1.5143013,0.14753346,-7.5669413,-1.6875184,-5.6187778,-0.6913142,-0.5586227,-3.9006624
2023-02-24,108194400.0,4.0,2.0,24.0,0.002421918325126171,3.9471,100.0,0.0,105.214,480207.0,1166.0,6.41,217000.0,1718000.0,213000.0,60.6571,-2.0,1.6134454,0.14753346,-7.5669413,-1.6875184,-5.6187778,-0.6913142,-0.3295026
2023-02-27,80444740.0,0.0,2.0,27.0,-0.005380534566938877,3.9219,100.0,0.0,104.673,480207.0,1166.0,6.41,221000.0,1781000.0,218500.0,61.2286,-0.6571007,-3.9006624,1.6134454,0.14753346,-7.5669413,-1.6875184,-5.6187778,-1.1079438
2023-02-28,96438570.0,1.0,2.0,28.0,-0.0024478877894580364,3.9278,100.0,0.0,104.869,480207.0,1166.0,6.41,221000.0,1781000.0,218500.0,61.2,-0.028598785,-0.3295026,-3.9006624,1.6134454,0.14753346,-7.5669413,-1.6875184,-1.6896665
2023-03-01,99706820.0,2.0,3.0,1.0,-0.0016973197925835848,3.9944,100.0,0.0,104.483,480207.0,1166.0,6.04,221000.0,1781000.0,218500.0,65.9143,4.7142982,-1.1079438,-0.3295026,-3.9006624,1.6134454,0.14753346,-7.5669413,3.3197932
2023-03-02,85404730.0,3.0,3.0,2.0,0.01289560366421938,4.0616,100.0,0.0,105.027,480207.0,1166.0,6.04,221000.0,1781000.0,218500.0,52.4571,-13.457199,-1.6896665,-1.1079438,-0.3295026,-3.9006624,1.6134454,0.14753346,7.6755548
2023-03-03,90119950.0,4.0,3.0,3.0,0.011083896271884441,3.9576,100.0,0.0,104.521,478513.0,-1694.0,6.04,221000.0,1781000.0,218500.0,55.6857,3.2285995,3.3197932,-1.6896665,-1.1079438,-0.3295026,-3.9006624,1.6134454,0.5931213
2023-03-06,72795950.0,0.0,3.0,6.0,-0.0014339752960950136,3.9636,100.0,0.0,104.35,478513.0,-1694.0,6.04,245000.0,1772000.0,224750.0,55.2571,6.4286003,7.6755548,3.3197932,-1.6896665,-1.1079438,-0.3295026,-3.9006624,-5.5014157
2023-03-07,108310600.0,1.0,3.0,7.0,-0.01544178556650877,3.9696,100.0,0.0,105.615,478513.0,-1694.0,6.04,245000.0,1772000.0,224750.0,48.5143,-6.742798,0.5931213,7.6755548,3.3197932,-1.6896665,-1.1079438,-0.3295026,-1.001115
2023-03-08,74746630.0,2.0,3.0,8.0,0.0013285871827974916,3.9893,100.0,0.0,105.658,478513.0,-1694.0,6.04,245000.0,1772000.0,224750.0,49.8286,1.3143005,-5.5014157,0.5931213,7.6755548,3.3197932,-1.6896665,-1.1079438,-6.99577
2023-03-09,111945300.0,3.0,3.0,9.0,-0.020890796557068825,3.9071,100.0,0.0,105.309,478513.0,-1694.0,6.04,245000.0,1772000.0,224750.0,37.5429,-12.285702,-1.001115,-5.5014157,0.5931213,7.6755548,3.3197932,-1.6896665,-6.3677216
2023-03-10,189253000.0,4.0,3.0,10.0,-0.013163691386580467,3.7045,100.0,0.0,104.576,480063.0,1550.0,6.04,245000.0,1772000.0,224750.0,26.8857,-10.6572,-6.99577,-1.001115,-5.5014157,0.5931213,7.6755548,3.3197932,-1.1179472
2023-03-13,157790000.0,0.0,3.0,13.0,0.009212165139615536,3.5449,76.0,0.0,103.595,480063.0,1550.0,6.04,230000.0,1804000.0,228250.0,23.3571,-3.3999996,-6.3677216,-6.99577,-1.001115,-5.5014157,0.5931213,7.6755548,6.612222
2023-03-14,149752400.0,1.0,3.0,14.0,0.003139917738735676,3.6854,81.2,0.0,103.597,480063.0,1550.0,6.04,230000.0,1804000.0,228250.0,25.0857,1.7285995,-1.1179472,-6.3677216,-6.99577,-1.001115,-5.5014157,0.5931213,-3.10128
2023-03-15,172996900.0,2.0,3.0,15.0,0.008708384819328785,3.4623,63.5,0.0,104.646,480063.0,1550.0,6.04,230000.0,1804000.0,228250.0,22.6857,-2.3999996,6.612222,-1.1179472,-6.3677216,-6.99577,-1.001115,-5.5014157,6.2612834
2023-03-16,143753900.0,3.0,3.0,16.0,0.023453081026673317,3.5789,86.4,0.0,104.418,480063.0,1550.0,6.04,230000.0,1804000.0,228250.0,32.5714,9.8857,-3.10128,6.612222,-1.1179472,-6.3677216,-6.99577,-1.001115,-7.7839565
2023-03-17,140553400.0,4.0,3.0,17.0,-0.00828226376324892,3.4379,81.2,0.0,103.708,481180.0,1117.0,6.04,230000.0,1804000.0,228250.0,27.0,-5.5713997,6.2612834,-3.10128,6.612222,-1.1179472,-6.3677216,-6.99577,2.7630665
